"","precinct","office","party_detailed","party_simplified","votes","county_name","county_fips","jurisdiction_name","candidate","year","stage","state","special","writein","date"
"4741","Precinct-73","US PRESIDENT","REPUBLICAN","REPUBLICAN",752,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","DONALD J TRUMP",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"4742","Precinct-73","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","DOUG JENKINS",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4743","Precinct-73","US PRESIDENT","DEMOCRAT","DEMOCRAT",251,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","KAMALA D HARRIS",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"4744","Precinct-73","US PRESIDENT","OTHER","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","NALA BAOZUN SCOTT JOHNSON JR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4745","Precinct-73","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","PAIJ BORING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4746","Precinct-73","US PRESIDENT","AMERICAN SOLIDARITY","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","PETER SONSKI",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4747","Precinct-73","US PRESIDENT","WE THE PEOPLE","OTHER",12,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","ROBERT F KENNEDY",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"4748","Precinct-73","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","SHONDRA IRVING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4749","Precinct-73","US PRESIDENT","OTHER","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","SUSAN MAUDE BUCHSER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4750","Precinct-73","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","TOM HOEFLING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4751","Precinct-73","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","WILLIAM CODY NALBACH",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4752","Precinct-74","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","ANDRÉ RAMON MCNEIL SR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4753","Precinct-74","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","CAROL ASHER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4754","Precinct-74","US PRESIDENT","LIBERTARIAN","LIBERTARIAN",1,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","CHASE OLIVER",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"4755","Precinct-74","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","CHERUNDA LYNN FOX",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4756","Precinct-74","US PRESIDENT","PARTY FOR SOCIALISM AND LIBERATION","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","CLAUDIA DE LA CRUZ",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4757","Precinct-74","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","CORNEL WEST",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4758","Precinct-74","US PRESIDENT","REPUBLICAN","REPUBLICAN",426,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","DONALD J TRUMP",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"4759","Precinct-74","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","DOUG JENKINS",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4760","Precinct-74","US PRESIDENT","DEMOCRAT","DEMOCRAT",448,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","KAMALA D HARRIS",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"4761","Precinct-74","US PRESIDENT","OTHER","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","NALA BAOZUN SCOTT JOHNSON JR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4762","Precinct-74","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","PAIJ BORING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4763","Precinct-74","US PRESIDENT","AMERICAN SOLIDARITY","OTHER",1,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","PETER SONSKI",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4764","Precinct-74","US PRESIDENT","WE THE PEOPLE","OTHER",7,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","ROBERT F KENNEDY",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"4765","Precinct-74","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","SHONDRA IRVING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4766","Precinct-74","US PRESIDENT","OTHER","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","SUSAN MAUDE BUCHSER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4767","Precinct-74","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","TOM HOEFLING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4768","Precinct-74","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","WILLIAM CODY NALBACH",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4769","Precinct-75","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","ANDRÉ RAMON MCNEIL SR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4770","Precinct-75","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","CAROL ASHER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4771","Precinct-75","US PRESIDENT","LIBERTARIAN","LIBERTARIAN",4,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","CHASE OLIVER",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"4772","Precinct-75","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","CHERUNDA LYNN FOX",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4773","Precinct-75","US PRESIDENT","PARTY FOR SOCIALISM AND LIBERATION","OTHER",1,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","CLAUDIA DE LA CRUZ",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4774","Precinct-75","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","CORNEL WEST",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4775","Precinct-75","US PRESIDENT","REPUBLICAN","REPUBLICAN",630,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","DONALD J TRUMP",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"4776","Precinct-75","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","DOUG JENKINS",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4777","Precinct-75","US PRESIDENT","DEMOCRAT","DEMOCRAT",309,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","KAMALA D HARRIS",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"4778","Precinct-75","US PRESIDENT","OTHER","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","NALA BAOZUN SCOTT JOHNSON JR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4779","Precinct-75","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","PAIJ BORING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4780","Precinct-75","US PRESIDENT","AMERICAN SOLIDARITY","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","PETER SONSKI",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4781","Precinct-75","US PRESIDENT","WE THE PEOPLE","OTHER",11,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","ROBERT F KENNEDY",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"4782","Precinct-75","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","SHONDRA IRVING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4783","Precinct-75","US PRESIDENT","OTHER","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","SUSAN MAUDE BUCHSER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4784","Precinct-75","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","TOM HOEFLING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4785","Precinct-75","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","WILLIAM CODY NALBACH",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4786","Precinct-77","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","ANDRÉ RAMON MCNEIL SR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4787","Precinct-77","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","CAROL ASHER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4788","Precinct-77","US PRESIDENT","LIBERTARIAN","LIBERTARIAN",6,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","CHASE OLIVER",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"4789","Precinct-77","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","CHERUNDA LYNN FOX",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4790","Precinct-77","US PRESIDENT","PARTY FOR SOCIALISM AND LIBERATION","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","CLAUDIA DE LA CRUZ",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4791","Precinct-77","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","CORNEL WEST",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4792","Precinct-77","US PRESIDENT","REPUBLICAN","REPUBLICAN",559,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","DONALD J TRUMP",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"4793","Precinct-77","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","DOUG JENKINS",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4794","Precinct-77","US PRESIDENT","DEMOCRAT","DEMOCRAT",169,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","KAMALA D HARRIS",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"4795","Precinct-77","US PRESIDENT","OTHER","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","NALA BAOZUN SCOTT JOHNSON JR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4796","Precinct-77","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","PAIJ BORING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4797","Precinct-77","US PRESIDENT","AMERICAN SOLIDARITY","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","PETER SONSKI",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4798","Precinct-77","US PRESIDENT","WE THE PEOPLE","OTHER",9,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","ROBERT F KENNEDY",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"4799","Precinct-77","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","SHONDRA IRVING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4800","Precinct-77","US PRESIDENT","OTHER","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","SUSAN MAUDE BUCHSER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4801","Precinct-77","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","TOM HOEFLING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4802","Precinct-77","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","WILLIAM CODY NALBACH",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4803","Precinct-78","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","ANDRÉ RAMON MCNEIL SR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4804","Precinct-78","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","CAROL ASHER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4805","Precinct-78","US PRESIDENT","LIBERTARIAN","LIBERTARIAN",6,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","CHASE OLIVER",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"4806","Precinct-78","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","CHERUNDA LYNN FOX",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4807","Precinct-78","US PRESIDENT","PARTY FOR SOCIALISM AND LIBERATION","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","CLAUDIA DE LA CRUZ",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4808","Precinct-78","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","CORNEL WEST",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4809","Precinct-78","US PRESIDENT","REPUBLICAN","REPUBLICAN",721,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","DONALD J TRUMP",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"4810","Precinct-78","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","DOUG JENKINS",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4811","Precinct-78","US PRESIDENT","DEMOCRAT","DEMOCRAT",226,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","KAMALA D HARRIS",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"4812","Precinct-78","US PRESIDENT","OTHER","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","NALA BAOZUN SCOTT JOHNSON JR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4813","Precinct-78","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","PAIJ BORING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4814","Precinct-78","US PRESIDENT","AMERICAN SOLIDARITY","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","PETER SONSKI",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4815","Precinct-78","US PRESIDENT","WE THE PEOPLE","OTHER",9,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","ROBERT F KENNEDY",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"4816","Precinct-78","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","SHONDRA IRVING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4817","Precinct-78","US PRESIDENT","OTHER","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","SUSAN MAUDE BUCHSER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4818","Precinct-78","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","TOM HOEFLING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4819","Precinct-78","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","WILLIAM CODY NALBACH",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4820","Precinct-81","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","ANDRÉ RAMON MCNEIL SR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4821","Precinct-81","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","CAROL ASHER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4822","Precinct-81","US PRESIDENT","LIBERTARIAN","LIBERTARIAN",2,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","CHASE OLIVER",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"4823","Precinct-81","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","CHERUNDA LYNN FOX",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4824","Precinct-81","US PRESIDENT","PARTY FOR SOCIALISM AND LIBERATION","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","CLAUDIA DE LA CRUZ",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4825","Precinct-81","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","CORNEL WEST",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4826","Precinct-81","US PRESIDENT","REPUBLICAN","REPUBLICAN",114,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","DONALD J TRUMP",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"4827","Precinct-81","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","DOUG JENKINS",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4828","Precinct-81","US PRESIDENT","DEMOCRAT","DEMOCRAT",125,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","KAMALA D HARRIS",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"4829","Precinct-81","US PRESIDENT","OTHER","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","NALA BAOZUN SCOTT JOHNSON JR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4830","Precinct-81","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","PAIJ BORING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4831","Precinct-81","US PRESIDENT","AMERICAN SOLIDARITY","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","PETER SONSKI",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4832","Precinct-81","US PRESIDENT","WE THE PEOPLE","OTHER",4,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","ROBERT F KENNEDY",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"4833","Precinct-81","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","SHONDRA IRVING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4834","Precinct-81","US PRESIDENT","OTHER","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","SUSAN MAUDE BUCHSER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4835","Precinct-81","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","TOM HOEFLING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4836","Precinct-81","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","WILLIAM CODY NALBACH",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4837","Precinct-87","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","ANDRÉ RAMON MCNEIL SR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4838","Precinct-87","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","CAROL ASHER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4839","Precinct-87","US PRESIDENT","LIBERTARIAN","LIBERTARIAN",11,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","CHASE OLIVER",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"4840","Precinct-87","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","CHERUNDA LYNN FOX",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4841","Precinct-87","US PRESIDENT","PARTY FOR SOCIALISM AND LIBERATION","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","CLAUDIA DE LA CRUZ",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4842","Precinct-87","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","CORNEL WEST",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4843","Precinct-87","US PRESIDENT","REPUBLICAN","REPUBLICAN",488,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","DONALD J TRUMP",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"4844","Precinct-87","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","DOUG JENKINS",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4845","Precinct-87","US PRESIDENT","DEMOCRAT","DEMOCRAT",321,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","KAMALA D HARRIS",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"4846","Precinct-87","US PRESIDENT","OTHER","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","NALA BAOZUN SCOTT JOHNSON JR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4847","Precinct-87","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","PAIJ BORING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4848","Precinct-87","US PRESIDENT","AMERICAN SOLIDARITY","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","PETER SONSKI",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4849","Precinct-87","US PRESIDENT","WE THE PEOPLE","OTHER",14,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","ROBERT F KENNEDY",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"4850","Precinct-87","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","SHONDRA IRVING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4851","Precinct-87","US PRESIDENT","OTHER","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","SUSAN MAUDE BUCHSER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4852","Precinct-87","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","TOM HOEFLING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4853","Precinct-87","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","WILLIAM CODY NALBACH",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4854","Precinct-88","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","ANDRÉ RAMON MCNEIL SR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4855","Precinct-88","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","CAROL ASHER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4856","Precinct-88","US PRESIDENT","LIBERTARIAN","LIBERTARIAN",10,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","CHASE OLIVER",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"4857","Precinct-88","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","CHERUNDA LYNN FOX",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4858","Precinct-88","US PRESIDENT","PARTY FOR SOCIALISM AND LIBERATION","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","CLAUDIA DE LA CRUZ",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4859","Precinct-88","US PRESIDENT","INDEPENDENT","OTHER",1,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","CORNEL WEST",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4860","Precinct-88","US PRESIDENT","REPUBLICAN","REPUBLICAN",544,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","DONALD J TRUMP",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"4861","Precinct-88","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","DOUG JENKINS",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4862","Precinct-88","US PRESIDENT","DEMOCRAT","DEMOCRAT",289,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","KAMALA D HARRIS",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"4863","Precinct-88","US PRESIDENT","OTHER","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","NALA BAOZUN SCOTT JOHNSON JR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4864","Precinct-88","US PRESIDENT","INDEPENDENT","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","PAIJ BORING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4865","Precinct-88","US PRESIDENT","AMERICAN SOLIDARITY","OTHER",0,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","PETER SONSKI",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"4866","Precinct-88","US PRESIDENT","WE THE PEOPLE","OTHER",4,"HERITAGE COUNTY",18459,"HERITAGE COUNTY","ROBERT F KENNEDY",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
